271.75, 262.90
293.46, 270.92
259.47, 272.17
245.73, 251.54
228.46, 253.57
266.56, 271.99
287.83, 274.11
256.23, 222.16
228.00, 223.30
259.37, 241.54
254.39, 234.93
244.62, 257.81
247.90, 263.71
264.57, 229.69
264.94, 245.29
239.83, 269.24
261.71, 249.58
266.70, 226.81
251.09, 199.44
219.24, 268.54
284.84, 241.09
252.75, 286.66
262.92, 240.38
251.25, 236.29
219.55, 270.66
263.51, 219.30
279.10, 274.85
212.05, 282.10
237.33, 256.49
210.42, 242.25
240.21, 240.27
267.09, 211.62
249.49, 276.75
228.34, 231.05
264.25, 229.79
223.94, 220.15
233.27, 247.85
263.55, 233.54
204.22, 218.42
249.87, 247.50
242.18, 248.29
260.74, 271.90
256.71, 245.70
236.12, 208.12
256.61, 253.36
276.08, 238.02
254.69, 231.13
208.42, 229.73
257.39, 242.59
257.92, 233.09
248.70, 265.05
277.75, 268.42
256.15, 279.44
246.07, 261.08
258.60, 250.07
225.99, 264.52
277.00, 198.11
252.94, 240.94
237.97, 230.84
253.83, 260.60
214.27, 256.98
263.71, 245.31
270.85, 245.19
247.93, 271.34
249.67, 227.14
231.68, 269.44
258.33, 235.42
239.90, 221.24
249.17, 252.52
271.66, 246.83
224.92, 210.47
270.70, 283.67
197.50, 245.21
237.79, 238.62
325.14, 293.14
293.87, 220.50
288.84, 303.68
282.68, 246.16
203.61, 234.41
265.45, 267.38
283.36, 227.89
252.98, 278.47
246.10, 224.34
241.47, 263.63
226.78, 262.80
260.79, 241.56
258.67, 279.31
240.50, 222.10
261.19, 243.39
242.07, 231.73
243.08, 218.30
278.70, 272.38
227.34, 248.49
229.16, 246.03
234.17, 246.39
238.40, 275.65
249.24, 259.74
261.66, 257.60
229.41, 221.29
243.85, 251.30
278.29, 283.62
278.05, 248.24
212.96, 217.32
248.62, 220.20
274.46, 229.89
256.77, 258.91
258.89, 282.80
248.56, 261.85
206.29, 244.84
293.93, 247.32
270.53, 280.47
244.76, 258.86
265.48, 255.16
315.52, 255.10
233.35, 302.92
254.07, 221.68
239.04, 263.35
275.02, 276.33
236.40, 292.56
288.60, 273.59
279.88, 232.21
262.67, 273.73
221.64, 244.00
251.42, 247.88
230.87, 271.60
279.70, 233.58
235.95, 246.54
257.62, 217.62
277.24, 241.70
242.12, 244.15
278.18, 282.12
237.29, 285.14
270.55, 246.43
222.15, 259.65
265.85, 264.82
245.17, 242.36
272.15, 271.47
263.23, 273.49
245.97, 253.47
262.64, 312.20
234.17, 177.36
246.50, 225.43
274.87, 214.57
213.76, 218.80
275.76, 214.80
269.07, 275.69
218.32, 252.21
267.59, 277.26
248.87, 240.53
229.07, 221.84
253.09, 277.97
259.00, 249.01
276.44, 212.38
234.42, 247.69
235.92, 282.22
302.87, 252.70
258.04, 240.43
235.01, 238.49
220.69, 206.61
260.93, 256.90
266.67, 263.83
225.64, 266.22
249.33, 273.04
263.86, 253.73
212.43, 259.63
241.84, 277.20
234.32, 276.74
224.48, 267.14
232.88, 228.14
277.60, 262.15
252.79, 233.88
231.44, 225.16
215.92, 282.39
236.32, 256.34
253.56, 280.79
250.55, 246.30
244.73, 248.35
228.29, 258.41
266.62, 251.23
240.26, 216.56
259.27, 240.45
288.01, 217.12
237.52, 227.85
220.42, 234.87
267.48, 292.14
227.84, 268.29
230.74, 252.98
254.02, 256.40
270.10, 276.65
251.01, 258.87
285.66, 242.37
208.44, 276.43
218.84, 306.39
288.17, 274.82
223.91, 228.39
172.57, 249.45
183.75, 229.51
279.02, 200.90
305.31, 243.31
304.49, 257.25
266.13, 285.67
247.29, 207.49
255.91, 218.41
236.97, 264.36
211.99, 308.20
231.38, 219.71
290.61, 246.89
226.69, 277.40
227.43, 242.79
252.95, 240.31
247.66, 243.17
273.43, 275.44
251.15, 240.90
217.83, 272.24
238.53, 259.72
269.95, 251.74
230.01, 271.84
262.30, 257.54
251.45, 251.64
256.79, 273.05
263.14, 267.57
241.96, 291.01
233.05, 228.37
241.67, 235.56
254.36, 214.58
212.59, 250.57
243.13, 255.01
233.63, 291.44
239.86, 214.57
228.82, 258.65
223.55, 253.64
243.85, 263.51
256.92, 256.12
226.82, 266.31
233.96, 292.97
259.19, 239.62
221.10, 191.82
232.88, 239.37
223.45, 266.90
233.36, 253.23
273.15, 244.00
236.11, 242.57
276.49, 224.06
239.14, 256.39
223.97, 263.19
253.66, 247.33
271.73, 246.01
247.46, 266.46
232.83, 247.74
242.43, 234.46
235.72, 251.45
294.14, 228.74
248.00, 272.05
260.81, 243.07
267.23, 253.53
247.51, 254.83
272.60, 239.38
251.64, 263.21
264.56, 237.65
267.39, 224.86
234.85, 234.27
244.29, 261.70
239.91, 227.14
234.09, 227.94
235.78, 237.15
235.83, 237.63
271.78, 199.22
285.09, 240.95
229.28, 226.58
269.09, 234.37
243.68, 266.16
245.92, 213.92
212.56, 314.70
234.92, 222.83
244.94, 281.42
284.18, 253.08
275.64, 240.21
265.60, 231.79
243.63, 285.48
262.15, 220.42
245.53, 231.74
260.25, 285.73
261.08, 241.09
268.66, 249.95
228.36, 253.63
225.40, 224.56
273.51, 237.24
274.31, 287.54
231.67, 231.69
240.78, 247.79
259.35, 244.52
233.27, 267.41
304.37, 243.02
256.94, 242.79
244.01, 270.59
237.63, 257.78
242.09, 253.81
233.88, 266.52
266.73, 216.46
245.23, 232.96
272.85, 253.40
264.76, 278.62
253.51, 256.87
266.61, 271.44
212.30, 235.72
241.62, 255.84
272.10, 256.01
258.14, 265.51
260.15, 233.75
293.12, 263.05
239.65, 275.88
230.79, 248.05
243.15, 248.13
231.08, 277.99
268.73, 211.68
266.94, 247.93
251.83, 268.25
224.61, 272.52
289.25, 244.63
216.76, 283.00
198.10, 263.53
285.26, 225.05
206.31, 264.36
264.07, 243.15
217.93, 247.96
244.45, 232.57
250.50, 241.73
254.48, 245.22
231.42, 239.04
265.23, 265.19
257.77, 256.21
241.83, 279.14
229.96, 224.02
268.60, 243.60
285.57, 264.29
271.61, 241.50
229.59, 239.56
239.73, 219.28
247.38, 264.12
278.54, 223.79
242.81, 256.44
234.93, 246.56
261.92, 226.24
222.26, 272.16
283.56, 264.00
237.10, 229.92
227.06, 220.82
217.82, 198.18
186.42, 239.01
233.12, 200.31
244.42, 253.24
245.56, 244.49
230.36, 253.11
241.49, 258.00
257.20, 246.73
261.41, 276.10
248.12, 268.99
263.96, 240.69
262.77, 230.48
267.87, 244.80
210.79, 283.50
265.28, 215.13
258.39, 286.92
248.34, 248.96
232.45, 298.36
235.50, 234.89
209.80, 244.22
278.15, 269.36
233.58, 266.80
257.72, 270.94
252.51, 276.45
261.16, 218.18
272.61, 238.72
253.98, 249.19
247.52, 236.46
248.63, 212.48
243.05, 272.55
271.76, 236.37
235.66, 263.36
229.58, 249.76
260.28, 255.04
211.58, 214.55
251.39, 254.15
241.01, 242.71
256.01, 240.85
254.03, 245.76
265.62, 240.14
253.97, 253.35
237.08, 250.43
251.42, 242.04
249.90, 262.85
260.56, 226.20
277.81, 278.23
273.26, 290.33
196.45, 257.25
277.18, 274.48
245.67, 271.10
248.02, 247.47
231.93, 246.39
283.53, 234.03
228.61, 260.57
243.81, 238.87
232.41, 258.37
265.49, 299.01
300.30, 193.48
260.25, 288.74
277.55, 252.84
219.40, 245.47
280.13, 261.68
259.30, 251.41
269.88, 232.17
207.19, 269.39
244.50, 257.65
232.94, 271.05
249.55, 221.98
261.72, 264.68
277.34, 279.83
253.42, 268.08
236.15, 231.45
298.05, 273.67
222.29, 233.44
269.68, 256.16
239.02, 222.67
229.20, 241.45
230.26, 268.73
251.34, 263.83
222.43, 249.97
250.65, 264.37
248.02, 237.28
243.06, 220.31
277.27, 217.29
261.03, 233.14
264.36, 237.38
228.19, 243.55
268.55, 266.25
253.20, 283.63
258.52, 243.74
266.38, 267.53
279.66, 267.49
251.23, 239.29
214.25, 255.24
235.90, 228.36
205.82, 240.17
274.26, 269.48
220.16, 243.95
223.98, 224.22
257.39, 264.14
288.67, 266.20
227.37, 268.60
229.88, 217.28
283.94, 270.80
275.18, 260.22
196.37, 225.86
249.20, 234.49
200.48, 250.55
264.21, 275.50
216.39, 263.71
266.42, 242.49
237.50, 255.38
198.32, 238.19
239.21, 268.01
285.63, 246.09
230.77, 258.64
270.64, 253.22
244.18, 267.08
243.66, 214.40
255.99, 247.13
224.16, 251.39
263.48, 219.76
245.44, 251.76
211.40, 291.00
256.33, 275.28
262.91, 220.46
233.33, 221.78
263.16, 206.55
239.20, 261.78
266.56, 263.60
277.54, 256.36
184.53, 218.36
211.65, 221.75
250.91, 253.28
234.21, 249.96
272.89, 239.02
258.67, 211.93
256.17, 229.32
223.35, 226.89
282.89, 227.41
236.50, 254.68
205.92, 221.83
264.03, 245.65
252.36, 252.30
242.60, 227.01
274.14, 222.52
254.15, 249.64
223.65, 256.23
207.36, 245.60
257.64, 246.86
239.46, 248.19
214.83, 239.68
242.69, 256.29
234.96, 263.71
203.17, 255.15
287.80, 221.74
222.93, 295.46
266.99, 292.69
257.34, 260.10
267.82, 242.62
288.98, 247.43
257.69, 257.77
259.55, 244.38
265.80, 194.15
250.31, 246.24
246.47, 216.84
256.00, 240.82
238.14, 273.28
235.15, 245.02
253.20, 240.03
247.28, 232.15
264.56, 255.75
218.65, 254.68
256.90, 231.48
239.40, 230.55
208.83, 246.99
263.66, 273.45
279.57, 312.84
279.40, 236.04
234.15, 270.74
241.41, 286.75
235.46, 222.69
227.13, 263.07
234.54, 262.09
271.13, 255.69
252.97, 239.91
266.94, 210.50
269.33, 258.98
273.21, 256.00
268.50, 255.69
233.57, 244.12
252.85, 259.72
254.56, 227.87
236.59, 219.82
245.11, 239.58
264.56, 223.80
247.71, 233.97
219.25, 244.42
244.82, 258.62
251.65, 228.89
237.70, 233.45
271.97, 204.22
205.79, 240.21
214.38, 225.57
222.04, 234.07
242.85, 260.18
289.74, 246.29
251.22, 237.02
248.30, 253.36
244.52, 227.36
281.21, 268.15
236.68, 254.75
259.81, 248.66
277.27, 231.33
255.06, 246.24
215.67, 245.98
261.37, 255.97
222.81, 251.97
229.36, 284.64
257.43, 244.33
234.27, 260.50
248.42, 216.59
274.95, 223.20
235.13, 278.18
266.77, 290.39
245.87, 256.80
264.43, 256.95
238.75, 219.17
251.17, 229.27
233.04, 259.73
246.35, 280.17
242.79, 273.17
248.88, 262.97
261.42, 237.94
289.48, 253.40
211.32, 251.97
213.08, 263.62
259.14, 265.16
213.42, 288.26
279.71, 215.50
261.41, 241.55
242.88, 249.22
203.24, 241.89
257.36, 250.71
241.23, 252.69
253.55, 252.92
265.70, 252.30
256.84, 245.60
275.47, 213.83
293.63, 271.02
241.36, 277.19
244.71, 262.25
254.07, 245.74
250.50, 264.10
285.72, 255.14
225.74, 252.95
213.22, 228.10
272.89, 237.54
248.53, 261.82
261.49, 253.15
292.77, 218.01
267.52, 214.02
244.36, 241.51
238.68, 211.19
245.33, 199.80
302.69, 236.53
266.02, 222.17
249.37, 274.53
276.10, 248.09
227.16, 274.74
276.32, 245.83
274.73, 266.23
211.62, 254.27
216.80, 234.43
249.46, 264.91
246.53, 239.34
256.19, 270.19
228.18, 267.51
270.03, 238.39
250.52, 236.17
259.48, 269.23
245.42, 215.70
244.77, 246.72
244.63, 266.33
248.05, 225.30
232.11, 267.58
273.82, 238.23
273.24, 262.76
264.90, 242.73
249.21, 264.60
217.17, 265.77
246.39, 225.37
278.62, 243.00
238.19, 280.90
296.57, 245.54
247.92, 259.03
279.43, 257.14
239.76, 275.74
276.16, 258.57
251.77, 257.21
237.87, 262.26
229.92, 257.63
287.30, 227.40
258.17, 194.77
253.74, 286.95
236.58, 240.93
265.42, 264.43
266.42, 237.94
220.00, 238.89
229.72, 268.84
228.78, 231.21
252.07, 273.00
209.48, 300.34
249.66, 240.71
250.04, 232.01
258.09, 280.33
268.14, 241.11
248.88, 291.50
220.25, 229.32
198.58, 249.51
248.80, 231.24
209.01, 241.49
324.43, 254.43
247.80, 262.89
202.87, 240.87
253.64, 257.79
283.37, 281.07
265.69, 247.01
262.16, 261.51
253.94, 228.12
242.59, 245.47
197.34, 271.25
280.88, 317.00
263.64, 219.73
231.20, 278.03
285.82, 236.31
248.44, 262.99
220.03, 285.34
281.78, 260.64
262.18, 265.15
266.43, 197.65
243.47, 209.29
256.47, 286.86
223.72, 281.89
297.71, 235.38
297.40, 271.74
264.55, 274.60
239.17, 200.12
243.01, 214.89
231.82, 219.60
249.64, 220.82
246.32, 277.20
225.44, 318.32
230.52, 259.70
242.56, 270.88
239.57, 247.33
242.90, 239.13
260.40, 239.44
229.07, 234.10
270.81, 256.75
295.77, 264.11
232.89, 249.41
180.90, 253.07
248.27, 283.02
271.40, 258.55
257.31, 235.09
261.99, 253.10
280.91, 242.96
236.02, 244.33
282.27, 255.53
266.89, 243.13
237.55, 268.19
267.70, 248.28
222.31, 242.40
223.12, 240.26
260.52, 268.34
228.07, 231.01
267.36, 222.64
246.07, 257.16
265.48, 227.36
239.56, 266.04
273.41, 269.77
269.48, 249.54
219.82, 206.28
274.21, 282.17
259.26, 256.07
240.93, 250.14
228.48, 271.16
247.97, 228.46
233.78, 252.45
256.89, 237.08
248.36, 264.38
257.22, 250.52
267.39, 305.60
250.58, 275.80
247.60, 249.56
274.58, 238.34
245.35, 232.64
225.95, 205.50
246.33, 242.36
253.27, 238.73
285.75, 216.48
244.07, 254.71
249.18, 269.25
273.14, 284.56
234.34, 247.12
229.40, 239.76
235.61, 228.55
234.19, 247.01
232.00, 260.16
242.56, 205.18
308.14, 251.97
249.65, 238.44
252.60, 241.33
258.12, 238.75
224.46, 278.32
275.47, 249.23
241.18, 195.52
288.71, 307.77
229.89, 290.08
252.27, 252.40
286.50, 234.71
248.03, 205.36
262.44, 257.64
238.57, 260.65
262.39, 236.66
313.50, 228.42
274.84, 248.09
255.98, 259.58
222.33, 268.11
282.49, 200.01
239.00, 229.86
235.32, 273.27
246.86, 203.82
289.00, 237.56
221.22, 269.64
257.45, 239.25
264.50, 256.14
261.58, 253.88
272.07, 222.49
235.06, 262.21
282.44, 224.40
239.45, 234.41
244.02, 314.52
209.80, 220.33
246.94, 235.57
272.13, 240.34
238.40, 236.76
232.70, 258.36
259.14, 286.70
275.66, 233.40
226.09, 234.22
256.49, 253.39
261.66, 270.84
245.95, 233.29
263.04, 274.83
226.52, 234.01
240.75, 206.82
255.67, 212.57
215.74, 280.77
235.66, 231.31
256.02, 258.12
226.80, 221.18
236.94, 281.49
229.39, 238.43
257.60, 226.32
277.40, 251.71
249.48, 261.93
283.53, 209.12
220.92, 270.98
279.95, 244.04
233.73, 277.36
273.50, 228.30
252.64, 234.48
299.54, 239.31
230.92, 253.74
287.92, 268.80
260.53, 250.32
276.74, 232.07
249.74, 257.01
225.43, 278.51
245.32, 263.05
243.11, 253.98
250.75, 267.58
247.62, 278.25
245.63, 253.04
298.79, 241.95
268.94, 235.76
291.18, 234.69
260.50, 259.08
220.91, 262.27
195.41, 222.19
278.42, 273.94
245.49, 257.49
259.72, 224.07
272.24, 277.47
217.14, 241.97
278.49, 253.02
246.76, 252.33
258.14, 256.00
259.80, 236.15
250.88, 238.55
239.50, 222.69
256.98, 213.52
237.59, 210.91
235.72, 255.88
274.67, 227.35
262.85, 237.90
218.67, 232.24
257.00, 229.12
252.48, 256.30
275.81, 275.86
266.78, 288.58
266.18, 227.97
265.70, 254.61
261.99, 210.90
252.17, 297.00
255.56, 261.18
249.13, 224.38
240.15, 219.07
280.51, 254.19
262.21, 239.67
246.91, 217.75
242.00, 189.05
270.41, 263.67
223.85, 275.16
279.86, 209.83
272.23, 278.71
263.84, 254.04
240.90, 270.07
230.70, 280.08
209.28, 226.30
266.21, 227.03
240.07, 242.27
266.97, 228.45
287.49, 254.99
277.53, 202.36
279.20, 219.45
276.86, 229.60
250.57, 235.25
225.54, 260.78
245.25, 206.48
242.99, 215.63
261.11, 252.52
235.37, 257.98
237.05, 228.49
282.17, 238.89
258.21, 262.74
244.16, 238.01
293.68, 277.16
233.30, 249.80
206.71, 261.80
239.86, 259.62
261.93, 243.51
223.51, 266.88
238.55, 290.11
251.15, 251.46
239.42, 222.46
269.55, 247.39
258.98, 259.72
267.62, 232.78
244.10, 263.05
256.61, 273.74
268.24, 230.81
268.16, 252.61
257.35, 254.08
229.47, 240.66
253.22, 226.46
279.55, 235.18
236.05, 251.54
231.92, 274.30
246.21, 292.24
263.90, 276.55
269.49, 246.66
249.07, 274.09
236.62, 247.96
242.82, 251.43
222.57, 261.94
254.41, 231.48
254.25, 244.77
229.00, 240.35
262.83, 261.19
265.25, 260.40
294.74, 283.06
286.96, 248.27
207.10, 207.02
248.18, 257.44
258.67, 241.09
264.32, 264.95
255.96, 250.98
236.46, 291.79
253.68, 247.22
224.65, 248.94
245.32, 256.10
232.90, 262.59
267.46, 256.63
260.52, 261.06
258.15, 259.71
242.34, 251.25
254.77, 270.06
232.90, 207.76
249.48, 238.68
232.52, 237.73
260.61, 254.69
303.45, 256.01
244.45, 258.85
258.55, 233.11
277.57, 286.36
226.68, 214.10
224.28, 257.05
265.69, 227.01
244.83, 257.50
275.01, 250.72
255.03, 228.60
260.45, 297.52
231.83, 236.04
288.86, 262.36
229.29, 259.61
262.63, 252.62
264.46, 255.04
249.63, 264.44
233.18, 284.21
250.54, 230.35
249.23, 258.88
200.98, 249.59
219.52, 250.69
258.31, 260.78
236.62, 246.85
194.13, 227.16
280.39, 292.23
284.73, 217.97
266.78, 239.47
272.13, 260.68
220.66, 260.03
218.05, 237.92
279.11, 236.85
279.25, 244.66
232.05, 268.95
268.82, 249.42
242.61, 231.37
224.17, 265.17
247.19, 274.03
252.27, 233.22
238.41, 254.78
263.76, 297.07
285.93, 272.60
219.13, 228.22
254.92, 275.56
221.32, 268.67
276.11, 229.60
260.61, 242.83
280.82, 264.12
276.52, 271.82
261.71, 245.04
287.02, 259.43
218.91, 284.27
259.69, 289.14
295.73, 224.36
220.11, 303.45
309.39, 290.56
213.39, 271.79
262.24, 220.02
270.68, 257.29
279.29, 242.38
272.29, 291.07
254.72, 249.67
266.33, 286.97
274.02, 263.26
218.41, 265.20
249.75, 284.14
276.20, 249.54
259.16, 244.79
244.46, 282.49
271.39, 250.06
299.82, 212.10
199.47, 236.59
265.81, 227.98
284.65, 247.63
230.77, 224.86
275.29, 222.00
242.33, 258.32
193.53, 231.25
271.38, 257.16
248.98, 245.96
271.72, 256.64
252.61, 248.84
224.97, 260.55
303.77, 257.82
267.18, 220.07
279.09, 238.37
251.51, 277.46
269.22, 234.14
221.14, 258.00
210.01, 252.19
258.49, 250.77
259.29, 223.14
270.63, 256.16
242.77, 248.16
279.70, 256.30
246.76, 248.65
231.17, 275.60
247.73, 280.03
251.20, 265.98
214.61, 249.88
259.23, 247.74
246.49, 236.58
280.30, 257.10
261.89, 248.28
219.12, 217.87
271.41, 269.88
262.93, 263.73
234.17, 228.91
266.44, 237.65
262.51, 269.28
251.52, 236.51
302.79, 224.30
283.98, 262.35
290.26, 274.38
269.05, 259.77
259.67, 270.86
260.37, 254.13
232.70, 208.71
253.68, 257.91
300.97, 242.55
225.89, 258.14
269.60, 186.85
245.11, 263.77
281.19, 223.59
244.60, 255.33
263.89, 237.57
259.92, 233.30
218.04, 247.31
225.39, 257.46
259.88, 256.96
243.74, 274.30
264.93, 278.02
244.37, 258.61
241.93, 252.53
281.46, 261.11
249.49, 288.64
256.13, 260.22
246.70, 235.51
245.97, 242.35
250.00, 214.65
246.17, 243.73
260.62, 229.11
228.71, 285.62
233.76, 274.60
223.91, 253.73
271.43, 257.88
267.59, 257.21
226.79, 248.32
228.77, 235.38
208.82, 260.48
260.46, 251.40
223.79, 222.78
251.21, 270.93
259.71, 253.19
257.73, 249.94
263.37, 230.72
282.24, 277.01
269.48, 250.60
279.50, 274.50
253.17, 250.60
243.44, 287.54
218.96, 254.26
270.61, 229.93
227.94, 220.11
283.88, 236.45
285.81, 246.37
259.83, 223.82
236.10, 212.25
296.28, 237.63
247.94, 256.07
214.60, 238.46
264.63, 268.99
313.96, 269.23
249.19, 228.87
234.08, 192.83
229.89, 210.86
261.19, 232.44
271.01, 262.16
261.53, 270.92
261.95, 208.68
211.70, 263.96
240.37, 246.88
248.27, 264.30
239.91, 251.77
227.73, 266.11
264.61, 236.52
261.14, 235.00
307.73, 240.38
248.75, 224.54
221.65, 255.82
260.53, 252.10
212.83, 229.95
255.78, 258.80
280.11, 201.00
233.67, 227.64
255.29, 258.70
262.69, 222.36
251.84, 245.57
275.22, 237.76
245.34, 225.80
266.87, 242.63
239.81, 248.27
246.91, 213.64
266.25, 263.34
246.10, 266.93
225.81, 288.04
265.44, 226.33
238.19, 253.01
242.51, 243.87
239.00, 225.17
265.90, 276.53
243.96, 250.64
219.34, 242.35
236.27, 248.61
230.92, 260.57
257.16, 224.77
239.97, 231.64
264.35, 267.11
270.00, 258.05
220.71, 242.27
273.42, 249.57
250.34, 239.38
265.34, 219.23
218.98, 238.54
240.43, 253.31
272.93, 243.20
240.48, 259.88
240.72, 269.69
225.14, 278.52
226.51, 241.33
248.73, 255.53
256.10, 229.19
232.54, 280.28
252.50, 273.46
236.62, 246.48
297.68, 257.82
213.24, 246.70
256.46, 257.06
256.54, 268.82
250.92, 268.33
245.79, 296.52
234.07, 267.39
215.07, 311.32
